INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (59475905, 70352926, 557849, 'Completed', '2023-09-19 14:44:34.951498', '2023-09-19 15:34:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (23947720, 56939898, 103638, 'Completed', '2023-08-10 00:53:34.951498', '2023-08-10 01:43:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (81991086, 66610989, 437109, 'Cancelled', '2023-08-11 11:35:34.951498', '2023-08-11 11:45:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (19811051, 27343413, 322061, 'Pending', '2024-06-08 20:15:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (76341050, 46497359, 437109, 'Pending', '2023-11-26 06:14:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (76037500, 75070755, 615126, 'Cancelled', '2024-05-15 07:34:34.951498', '2024-05-15 07:44:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (23079319, 68143223, 174581, 'In Progress', '2023-08-30 06:22:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (93493618, 95680125, 322061, 'In Progress', '2023-08-01 02:43:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (95950553, 63120528, 245622, 'In Progress', '2024-04-08 04:23:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (16185383, 34388128, 499720, 'Cancelled', '2023-09-22 11:18:34.951498', '2023-09-22 11:28:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (33408338, 74639652, 347793, 'Pending', '2024-02-16 13:18:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (76509670, 99576115, 206680, 'In Progress', '2024-06-17 16:56:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (57617746, 10467062, 356136, 'Completed', '2023-07-12 02:35:34.951498', '2023-07-12 03:25:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (24598680, 82916016, 307224, 'Completed', '2023-11-09 18:47:34.951498', '2023-11-09 19:37:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (83701059, 93009470, 685930, 'Completed', '2024-05-11 16:37:34.951498', '2024-05-11 17:27:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (62945980, 68692277, 300606, 'Completed', '2024-06-06 13:01:34.951498', '2024-06-06 13:51:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (12352172, 11937644, 579127, 'Pending', '2024-05-15 02:00:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (32944513, 60262937, 795611, 'Pending', '2023-12-16 07:43:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (70865683, 25079356, 973965, 'Pending', '2023-08-15 17:10:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (11289017, 74040911, 962397, 'Completed', '2023-11-21 09:31:34.951498', '2023-11-21 10:21:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (22878006, 96059777, 356136, 'Cancelled', '2024-06-10 08:41:34.951498', '2024-06-10 08:51:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (54708215, 12140057, 437109, 'Completed', '2023-10-06 04:48:34.951498', '2023-10-06 05:38:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (33405381, 24086076, 589694, 'Pending', '2024-01-20 23:06:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (22365688, 42828864, 805310, 'Completed', '2023-12-20 09:03:34.951498', '2023-12-20 09:53:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (68532419, 55589347, 973965, 'Cancelled', '2024-04-11 13:21:34.951498', '2024-04-11 13:31:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (96590500, 30986025, 118135, 'Completed', '2023-09-16 13:23:34.951498', '2023-09-16 14:13:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (42049729, 50684374, 882666, 'Completed', '2024-02-14 01:42:34.951498', '2024-02-14 02:32:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (38948860, 95023530, 509089, 'In Progress', '2024-01-01 18:17:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (62338615, 62229262, 978846, 'In Progress', '2023-06-29 02:25:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (43222766, 34200603, 245622, 'Cancelled', '2023-08-16 22:08:34.951498', '2023-08-16 22:18:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (48971895, 88241023, 995329, 'In Progress', '2023-11-27 11:04:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (86247063, 32777833, 463145, 'Pending', '2023-11-06 05:03:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (41806906, 24552305, 589694, 'Completed', '2023-08-29 18:31:34.951498', '2023-08-29 19:21:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (62354461, 20412904, 437109, 'In Progress', '2024-02-27 03:28:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (30062519, 45985963, 995329, 'Pending', '2023-10-20 17:58:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (90398425, 90060948, 118135, 'In Progress', '2023-11-12 14:01:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (38143519, 78478019, 463214, 'Completed', '2024-05-20 21:59:34.951498', '2024-05-20 22:49:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (91332380, 93043409, 974709, 'Cancelled', '2024-01-11 15:50:34.951498', '2024-01-11 16:00:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (45421724, 29471326, 509089, 'Cancelled', '2023-10-21 04:27:34.951498', '2023-10-21 04:37:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (52536577, 56172143, 509089, 'Completed', '2023-06-29 14:26:34.951498', '2023-06-29 15:16:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (29068889, 86230608, 777768, 'Pending', '2023-11-23 13:17:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (53369388, 31603459, 206680, 'In Progress', '2024-01-21 03:30:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (30424176, 90483300, 759850, 'Cancelled', '2023-12-05 00:00:34.951498', '2023-12-05 00:10:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (34172023, 27563738, 118135, 'Pending', '2023-06-26 09:54:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (37051192, 46465561, 579127, 'Cancelled', '2023-09-11 04:02:34.951498', '2023-09-11 04:12:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (75004799, 21741323, 322061, 'Cancelled', '2023-10-10 16:41:34.951498', '2023-10-10 16:51:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (29073568, 54641482, 103638, 'Cancelled', '2023-12-23 03:57:34.951498', '2023-12-23 04:07:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (33348402, 37532440, 962397, 'Completed', '2023-10-28 16:55:34.951498', '2023-10-28 17:45:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (37353495, 83516278, 463214, 'Cancelled', '2023-09-11 06:56:34.951498', '2023-09-11 07:06:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (86110831, 14161320, 579127, 'Cancelled', '2023-07-31 15:44:34.951498', '2023-07-31 15:54:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (82654330, 72363626, 602461, 'In Progress', '2024-03-09 02:56:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (50658381, 81151218, 491707, 'Cancelled', '2023-09-20 08:36:34.951498', '2023-09-20 08:46:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (24152439, 99794686, 805310, 'Completed', '2024-03-11 19:25:34.951498', '2024-03-11 20:15:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (75160192, 92747232, 437109, 'Pending', '2024-02-23 04:34:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (32287932, 98657721, 538141, 'In Progress', '2023-12-13 15:06:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (34619252, 85165605, 602461, 'Completed', '2023-08-31 00:49:34.951498', '2023-08-31 01:39:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (20501748, 12502300, 463214, 'Cancelled', '2024-03-13 21:05:34.951498', '2024-03-13 21:15:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (93302983, 15264129, 777768, 'Completed', '2024-04-09 03:37:34.951498', '2024-04-09 04:27:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (29951154, 96481388, 463145, 'Pending', '2023-07-11 03:51:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (46704369, 30490665, 754447, 'Cancelled', '2024-01-22 19:33:34.951498', '2024-01-22 19:43:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (48250914, 77530832, 245622, 'Pending', '2023-09-13 11:27:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (91352493, 35555705, 133689, 'Pending', '2024-06-14 18:54:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (36596232, 45216057, 161174, 'Cancelled', '2023-12-07 16:59:34.951498', '2023-12-07 17:09:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (50868011, 52938705, 795611, 'In Progress', '2023-12-04 05:32:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (76301913, 81896466, 307224, 'In Progress', '2023-12-07 22:10:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (19600922, 22242205, 812358, 'Cancelled', '2023-10-14 05:30:34.951498', '2023-10-14 05:40:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (70843469, 53223930, 754447, 'In Progress', '2023-11-01 02:32:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (95386291, 44255884, 685930, 'In Progress', '2023-11-11 02:08:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (61576692, 88870039, 138528, 'Completed', '2023-11-30 22:35:34.951498', '2023-11-30 23:25:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (68204246, 32226739, 709925, 'Completed', '2024-04-22 23:40:34.951498', '2024-04-23 00:30:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (67029339, 42634787, 182064, 'Cancelled', '2024-03-16 14:18:34.951498', '2024-03-16 14:28:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (46331795, 19765846, 133689, 'Completed', '2023-07-10 20:25:34.951498', '2023-07-10 21:15:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (21608201, 66238500, 322061, 'Cancelled', '2024-06-05 16:25:34.951498', '2024-06-05 16:35:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (78324721, 70671406, 118135, 'Cancelled', '2023-11-13 21:01:34.951498', '2023-11-13 21:11:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (87052931, 39071782, 615126, 'Completed', '2023-11-02 10:00:34.951498', '2023-11-02 10:50:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (80248534, 11101249, 463145, 'Cancelled', '2024-04-09 05:48:34.951498', '2024-04-09 05:58:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (64632601, 59562274, 557849, 'Cancelled', '2023-10-27 04:48:34.951498', '2023-10-27 04:58:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (62078559, 35365550, 245622, 'Cancelled', '2024-02-05 12:39:34.951498', '2024-02-05 12:49:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (12837477, 72274965, 300606, 'Pending', '2023-12-07 16:47:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (92727643, 34094154, 615126, 'Cancelled', '2023-09-22 15:17:34.951498', '2023-09-22 15:27:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (31894544, 50163165, 685930, 'Pending', '2023-10-27 16:20:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (35738871, 41178453, 463214, 'Completed', '2023-11-12 02:10:34.951498', '2023-11-12 03:00:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (93020650, 43606609, 499720, 'Completed', '2023-08-29 01:02:34.951498', '2023-08-29 01:52:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (76558385, 42431827, 995329, 'Pending', '2023-09-24 02:30:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (86730116, 21763736, 978846, 'Completed', '2024-01-31 04:41:34.951498', '2024-01-31 05:31:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (92121390, 74208919, 709925, 'Cancelled', '2024-02-15 05:37:34.951498', '2024-02-15 05:47:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (12024614, 83681694, 759850, 'In Progress', '2023-08-05 22:09:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (66277736, 57834333, 973965, 'Cancelled', '2023-11-12 23:21:34.951498', '2023-11-12 23:31:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (22170758, 31679254, 245622, 'In Progress', '2024-01-18 12:03:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (51411568, 61424385, 579127, 'Completed', '2023-08-05 16:08:34.951498', '2023-08-05 16:58:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (17396279, 93547421, 245622, 'Completed', '2023-09-09 23:48:34.951498', '2023-09-10 00:38:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (25534971, 67676227, 589694, 'Pending', '2024-03-30 14:31:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (17991842, 46357974, 602461, 'Cancelled', '2023-07-27 20:07:34.951498', '2023-07-27 20:17:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (69456663, 82076142, 805310, 'Pending', '2023-11-11 15:22:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (15398094, 38655288, 812358, 'Pending', '2023-12-31 14:22:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (26243556, 45192204, 437109, 'Cancelled', '2023-06-30 15:27:34.951498', '2023-06-30 15:37:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (46183589, 43098178, 777768, 'In Progress', '2023-08-05 02:00:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (15225482, 91646287, 118135, 'Completed', '2023-09-21 22:33:34.951498', '2023-09-21 23:23:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (89487233, 81396136, 759850, 'Completed', '2023-11-11 00:51:34.951498', '2023-11-11 01:41:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (11527910, 71767026, 356136, 'Cancelled', '2023-12-08 13:40:34.951498', '2023-12-08 13:50:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (39842267, 94843602, 161174, 'Cancelled', '2024-06-10 08:30:34.951498', '2024-06-10 08:40:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (71729907, 11023171, 437109, 'Completed', '2024-03-29 04:48:34.951498', '2024-03-29 05:38:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (71543860, 84441646, 812358, 'Pending', '2023-11-15 13:50:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (56401976, 59837700, 670719, 'Pending', '2024-02-27 23:13:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (90824682, 77149500, 685930, 'Cancelled', '2024-05-30 11:05:34.951498', '2024-05-30 11:15:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (87452248, 69550531, 805310, 'Cancelled', '2024-05-08 18:52:34.951498', '2024-05-08 19:02:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (82643058, 97357659, 463145, 'Pending', '2024-04-25 13:11:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (89473112, 60445600, 973965, 'Cancelled', '2024-06-13 22:34:34.951498', '2024-06-13 22:44:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (73199900, 23485909, 206680, 'In Progress', '2024-01-20 09:00:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (90614929, 21969711, 182064, 'Cancelled', '2024-03-03 20:24:34.951498', '2024-03-03 20:34:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (67835827, 46108585, 579127, 'Cancelled', '2024-05-11 00:38:34.951498', '2024-05-11 00:48:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (83746299, 20022226, 962397, 'Pending', '2023-08-08 21:53:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (41991372, 99197127, 463214, 'Cancelled', '2024-06-08 04:44:34.951498', '2024-06-08 04:54:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (12044373, 39319237, 182064, 'Cancelled', '2023-11-03 07:24:34.951498', '2023-11-03 07:34:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (72443469, 59349373, 245622, 'Pending', '2024-06-16 22:11:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (87669325, 96536186, 759850, 'Completed', '2023-07-12 04:52:34.951498', '2023-07-12 05:42:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (40866848, 10620374, 538141, 'Pending', '2024-06-02 04:10:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (16890298, 96318588, 685930, 'Cancelled', '2023-07-08 04:43:34.951498', '2023-07-08 04:53:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (12133387, 43873901, 174581, 'In Progress', '2023-08-23 12:03:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (61258838, 88498311, 557849, 'Completed', '2023-07-16 08:44:34.951498', '2023-07-16 09:34:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (45491823, 65427267, 615126, 'Cancelled', '2023-12-19 02:52:34.951498', '2023-12-19 03:02:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (64691466, 88952376, 962397, 'In Progress', '2024-04-26 09:07:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (44662673, 45066032, 754447, 'Completed', '2024-04-26 15:37:34.951498', '2024-04-26 16:27:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (54738410, 86911960, 795611, 'Cancelled', '2023-09-14 03:15:34.951498', '2023-09-14 03:25:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (28756318, 33198130, 602461, 'Pending', '2023-08-11 03:48:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (55994508, 20600528, 557849, 'Completed', '2023-08-11 05:09:34.951498', '2023-08-11 05:59:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (31070911, 72015481, 307224, 'In Progress', '2024-02-02 17:11:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (89782615, 35523989, 118135, 'In Progress', '2024-04-09 19:49:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (32941247, 80575820, 777768, 'Pending', '2024-03-21 12:21:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (34817799, 40681519, 182064, 'Cancelled', '2024-05-27 09:30:34.951498', '2024-05-27 09:40:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (74125436, 92752811, 161174, 'Pending', '2023-08-02 07:18:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (64468718, 31378244, 298232, 'Completed', '2024-05-31 17:13:34.951498', '2024-05-31 18:03:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (70681198, 11654376, 670719, 'Completed', '2024-02-29 13:32:34.951498', '2024-02-29 14:22:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (39622100, 87294158, 777768, 'Cancelled', '2023-09-17 22:36:34.951498', '2023-09-17 22:46:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (25037218, 10020493, 298232, 'Cancelled', '2024-01-15 12:50:34.951498', '2024-01-15 13:00:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (16533347, 65277292, 616687, 'In Progress', '2023-09-10 22:37:34.951498', NULL);
